Pedido,Lineas,Unidades
30029668,1,540
30030485,1,533
1157395,1,532
30031019,1,532
1153295,1,532
30029694,1,520
30032466,1,511
30029557,1,510
1167057,1,504
1156682,1,504
1149539,1,504
1159057,1,504
1154214,1,504
1156129,1,504
4190132536,1,504
1165583,1,504
1168086,1,504
1166678,1,504
1168087,1,504
1150145,1,500
1149304,1,500
1152218,1,500
4190128686,1,500
30029185,1,500
1167060,1,500
4190136016,1,500
40035398,1,500
4190126604,1,500
1165766,1,500
30029389,1,500
4190134812,1,500
30031297,1,500
30029308,1,500
40038041,1,500
1147860,1,500
4190132460,1,500
4190135809,1,500
1156155,1,500
4190127521,1,500
30030002,1,500
30032355,1,500
4190129609,1,500
30031798,1,500
30029692,1,500
40037603,1,500
1148113,1,500
30029894,1,500
40037425,1,500
1153310,1,500
30031509,1,500
40035871,1,500
30029350,1,500
40034480,1,500
1158573,1,500
1151131,1,500
1165815,1,500
4190134264,1,500
30031258,1,500
30029732,1,500
1152208,1,500
30030936,1,500
4190124205,1,500
40034987,1,500
1163672,1,500
1166782,1,500
1154889,1,500
1152496,1,500
4190125688,1,500
30028925,1,500
1149450,1,500
1164607,1,500
30032689,1,495
30030703,1,492
1116159,1,481
30031130,1,480
1159034,1,480
30031121,1,480
4190133164,1,480
4190128155,1,480
1163733,1,480
1151524,1,480
1156289,1,480
30029129,1,480
30031126,1,480
30030366,1,480
30032400,1,480
40036287,1,480
1156135,1,480
4190138950,1,480
1158317,1,480
30030111,1,480
4190137981,1,480
1158342,1,480
30030777,1,474
4190121945,1,468
1159265,1,468
4190128601,1,456
1151531,1,450
4190129807,1,450
1149327,1,450
30031274,1,450
1153126,1,444
30029262,1,440
30031535,1,440
30031123,1,440
1158247,1,435
30031252,1,435
40039868,1,432
40039858,1,432
4190135253,1,432
30033145,1,432
30029550,1,432
30029478,1,432
4190132874,1,432
1161277,1,432
4190129939,1,420
1150770,1,420
30030992,1,420
30031195,1,420
30030157,1,420
4190130420,1,420
1166840,1,420
30031982,1,408
30031731,1,408
30032139,1,408
30031892,1,405
1153162,1,405
4190123659,1,405
1150080,1,400
4190134782,1,400
1151529,1,400
1148115,1,400
1157707,1,400
1164517,1,400
1159033,1,400
4190129780,1,400
4190135795,1,400
1162498,1,400
4190131323,1,384
30031733,1,384
1151440,1,384
30031324,1,384
4190130833,1,384
1153275,1,384
4190132498,1,384
4190131200,1,384
40034974,1,384
30029998,1,384
4190138050,1,384
30029343,1,384
4190131623,1,384
4190130965,1,384
1159062,1,384
30030534,1,384
4190139560,1,384
40035865,1,384
40037486,1,384
30031797,1,384
40038040,1,384
4190129830,1,384
30032257,1,380
30032138,1,380
30029007,1,375
1154122,1,372
4190138155,1,360
4190130075,1,360
1152712,1,360
30031189,1,360
1148103,1,360
1150305,1,360
1146278,1,360
30029416,1,360
4190138074,1,360
1156818,1,360
30031406,1,360
1155653,1,360
4190139961,1,360
1165798,1,360
1156726,1,360
4190138073,1,360
1164589,1,360
4190124109,1,350
1153257,1,350
4190126646,1,342
1154471,1,332
1153145,1,332
30030195,1,332
30031726,1,330
30032376,1,320
1163694,1,320
30032478,1,320
1163719,1,320
1148710,1,320
30032372,1,320
1163700,1,320
1152407,1,320
30030412,1,320
1163696,1,320
30032374,1,320
30032369,1,320
1164606,1,312
1156925,1,312
1165617,1,312
1148150,1,312
1161278,1,312
30029090,1,310
1149041,1,296
1167117,1,290
1152392,1,290
1167215,1,290
30032202,1,290
1156296,1,288
40037131,1,288
4190130472,1,288
4190124657,1,288
1156713,1,288
30029235,1,288
40037605,1,288
30031486,1,288
4190134468,1,288
1149507,1,288
1149209,1,288
4190139391,1,288
1148930,1,288
4190130820,1,288
30032436,1,288
4190138543,1,288
1163792,1,288
1153307,1,288
30033287,1,288
30029221,1,288
1149404,1,288
40035242,1,288
4190126446,1,288
30031427,1,288
30029003,1,288
1150337,1,288
30031020,1,288
1156343,1,288
30029290,1,288
30030767,1,288
1163723,1,280
4190129388,1,280
1154803,1,280
30032387,1,280
30029370,1,280
1156255,1,280
1117230,1,280
1164988,1,276
1166594,1,276
1160053,1,276
4190131670,1,276
30032258,1,276
1148829,1,275
1167074,1,275
4190124991,1,275
30030281,1,272
1148042,1,270
30028863,1,270
4190125820,1,270
1158369,1,270
40037048,1,270
1148719,1,270
30030787,1,270
1148167,1,270
1149794,1,270
40036817,1,270
30030976,1,270
40035780,1,264
4190135479,1,264
40034869,1,264
30029270,1,264
30031734,1,264
30029578,1,264
1167192,1,264
30030915,1,264
30031688,1,260
1158800,1,260
30030945,1,256
30028999,1,256
30033245,1,256
4190129414,1,255
4190126771,1,255
1165471,1,252
1166407,1,252
30028808,1,252
1152466,1,252
1151414,1,252
1164127,1,252
1154289,1,250
1157671,1,250
4190132263,1,250
4190125659,1,250
4190125315,1,250
30030554,1,250
1156967,1,250
30031993,1,248
1149403,1,248
30030360,1,243
30029621,1,240
4190130328,1,240
4190126444,1,240
4190129586,1,240
1157024,1,240
30030888,1,240
1152958,1,240
30029518,1,240
1158887,1,240
1156357,1,240
4190129676,1,240
1154430,1,240
30033222,1,240
4190130641,1,240
4190134120,1,240
4190125607,1,240
30029008,1,240
30029646,1,240
4190134154,1,240
30030415,1,240
4190138971,1,240
4190128052,1,240
30032418,1,240
4190130100,1,240
40035830,1,240
30030007,1,240
30030620,1,240
4190135827,1,240
4190126606,1,240
30029747,1,240
30031708,1,240
30029645,1,240
30030253,1,240
1159226,1,240
30031544,1,240
30030926,1,240
40035437,1,240
1166534,1,240
30030821,1,240
30030085,1,240
4190130056,1,240
1168119,1,240
4190129644,1,240
30031066,1,240
30030303,1,240
4190125138,1,240
4190127775,1,240
1163763,1,240
4190129703,1,240
1168073,1,240
30033209,1,240
4190133859,1,240
4190134641,1,240
1156809,1,240
1150350,1,236
30031010,1,234
30031418,1,232
30028926,1,231
40034479,1,231
1164041,1,230
1154271,1,230
30030639,1,228
30031964,1,228
30032740,1,228
30031978,1,228
30033367,1,228
1168139,1,225
30030107,1,225
1147620,1,220
30032662,1,220
30029128,1,220
30032127,1,220
40036837,1,216
30029065,1,216
1157610,1,216
1153046,1,216
30032614,1,216
4190129065,1,216
30032263,1,216
40036055,1,216
30030742,1,216
30030179,1,216
30031984,1,216
4190133600,1,216
1155002,1,216
4190130481,1,216
1165674,1,216
30029099,1,216
1159188,1,215
30030852,1,210
30031534,1,210
4190134326,1,210
30030058,1,210
30031128,1,210
4190131061,1,210
30030289,1,204
4190125706,1,204
30030527,1,204
1161221,1,204
1159840,1,204
30029232,1,204
1159036,1,204
1150121,1,204
1146035,1,200
30033286,1,200
30032356,1,200
4190130841,1,200
4190127772,1,200
4190131497,1,200
4190129806,1,200
1163701,1,200
1166389,1,200
1153023,1,200
1152396,1,200
4190122569,1,200
30030919,1,200
30030348,1,200
4190135386,1,200
4190131105,1,200
1166056,1,200
1159874,1,200
30030000,1,200
30029682,1,200
4190124841,1,200
1168116,1,200
4190125341,1,200
1149392,1,200
30032391,1,200
1152324,1,200
30031687,1,200
4190126987,1,200
1161225,1,200
30029781,1,200
30032375,1,200
1154954,1,200
1159098,1,200
4190128107,1,200
1149401,1,200
1153066,1,200
30030345,1,200
1163673,1,200
1166604,1,200
4190124394,1,200
4190126955,1,200
1166503,1,200
1158260,1,200
30029693,1,200
30031268,1,200
40035820,1,200
1154900,1,200
4190127244,1,200
4190125184,1,200
30029691,1,200
1157458,1,200
1107287,1,200
30029644,1,200
1165665,1,200
4190131304,1,200
1151527,1,200
4190131441,1,200
30030982,1,200
4190128713,1,200
1163724,1,200
1151407,1,200
1152715,1,198
1156837,1,195
40034481,1,192
1158361,1,192
1153166,1,192
4190124198,1,192
30030755,1,192
1101076,1,192
1156253,1,192
30032209,1,192
30031362,1,192
30031488,1,192
30032520,1,192
40036831,1,192
30028917,1,192
30031609,1,192
40037604,1,192
30031980,1,192
30029819,1,190
1150178,1,182
40034975,1,180
30030513,1,180
30030506,1,180
30030495,1,180
4190132279,1,180
1166560,1,180
30030496,1,180
30031487,1,180
1156725,1,180
30030508,1,180
4190133762,1,180
30032422,1,180
1147672,1,180
30030228,1,180
30030519,1,180
40037606,1,180
4190132399,1,180
30029605,1,180
30032421,1,180
30029332,1,180
4190135111,1,180
30030514,1,180
4190132875,1,180
30030499,1,180
1146409,1,180
30030498,1,180
30030504,1,180
30030517,1,180
4190127854,1,180
30031893,1,180
30030031,1,180
30030515,1,180
30030500,1,180
4190125052,1,180
1156395,1,180
30032043,1,180
30030505,1,180
4190126780,1,180
1163772,1,180
30030509,1,180
1163769,1,180
30030356,1,180
1164858,1,180
1150165,1,180
30029360,1,180
30030502,1,180
30030518,1,180
30031973,1,180
30030516,1,180
1162305,1,180
30030503,1,180
30032841,1,180
30030507,1,180
30030501,1,180
30030497,1,180
1149333,1,180
30030511,1,180
30030512,1,180
30030510,1,180
30031364,1,177
30030108,1,175
1165827,1,174
30030141,1,172
30029410,1,170
1157885,1,168
4190131505,1,168
40035436,1,168
30030783,1,168
30033327,1,168
30030413,1,168
1158572,1,168
30029748,1,168
1099676,1,167
1151417,1,162
30029179,1,161
1159215,1,160
40035577,1,160
40039046,1,160
1155500,1,160
30029598,1,160
1154799,1,160
30029648,1,160
30030084,1,160
1152440,1,160
30031699,1,160
1148023,1,160
30032357,1,160
1163675,1,160
4190125376,1,160
4190129570,1,160
1156738,1,160
40038025,1,160
30030154,1,160
1148666,1,160
30029989,1,160
4190135234,1,160
1151136,1,156
1161784,1,156
30031311,1,156
1157420,1,156
1153070,1,156
30033425,1,156
1152718,1,156
30031353,1,150
30030106,1,150
30030396,1,150
1164033,1,150
30033223,1,150
1158292,1,150
40034971,1,150
1163809,1,150
30031312,1,150
4190126378,1,150
4190125019,1,150
30029311,1,150
4190128858,1,150
4190123463,1,150
30030997,1,150
30030892,1,150
4190125549,1,150
1148010,1,150
30031175,1,150
30029671,1,150
30031001,1,150
1154346,1,150
4190124235,1,150
30028971,1,150
1159994,1,150
1153240,1,150
4190129397,1,150
4190123738,1,150
1148842,1,150
1157602,1,150
30030614,1,150
40039294,1,150
1159818,1,150
1164889,1,150
30030690,1,150
30029899,1,150
30029241,1,147
1148669,1,140
30029064,1,140
4190135526,1,140
30029368,1,140
30030067,1,140
4190132102,1,140
1150138,1,140
30029887,1,140
30032030,1,140
30031150,1,140
1164675,1,140
30029680,1,140
30030143,1,140
1168076,1,136
30031129,1,136
30031531,1,136
1148151,1,133
30031086,1,132
1154925,1,132
1146762,1,132
4190130257,1,132
30031432,1,132
4190130163,1,132
30030426,1,130
30031977,1,130
30031969,1,130
30029710,1,130
1157495,1,127
30029035,1,126
4190139687,1,126
30031151,1,126
1167302,1,126
40037146,1,125
30030996,1,125
30031064,1,125
30030300,1,125
1157494,1,123
1156125,1,119
30029780,1,113
1150195,1,110
1160098,1,108
30030702,1,108
40039713,1,108
30030302,1,108
4190130969,1,108
30031407,1,108
30032190,1,108
1164554,1,108
40036041,1,108
4190124592,1,108
1155694,1,108
4190125620,1,108
1164907,1,108
1149384,1,108
30030166,1,108
30031094,1,108
30030809,1,108
30031516,1,108
1147474,1,108
30030233,1,108
40038950,1,108
40036060,1,108
1155716,1,108
30030419,1,108
30029735,1,108
30032856,1,108
4190124926,1,108
30030980,1,108
1153955,1,108
30033049,1,108
1109369,1,108
1155538,1,105
1151406,1,105
4190137977,1,105
30029197,1,105
1158981,1,105
4190129106,1,105
1153174,1,104
1152202,1,104
1157419,1,102
4190123352,1,102
1154951,1,102
4190134653,1,102
1158385,1,102
1163731,1,96
30029872,1,96
30030239,1,96
1162337,1,96
40035115,1,96
30030564,1,96
1153109,1,96
30030180,1,96
4190135321,1,96
30030272,1,96
4190134582,1,96
30032482,1,96
30030846,1,96
30033519,1,96
30029618,1,96
1163915,1,96
1147917,1,96
40036056,1,96
1166637,1,96
1161289,1,96
30031184,1,96
30029679,1,96
30031729,1,96
30033073,1,96
30030596,1,96
30030988,1,96
30029672,1,96
30032619,1,96
30029675,1,96
30031808,1,96
1162320,1,96
1107589,1,96
1162316,1,96
30032479,1,96
30032398,1,96
4190124712,1,96
4190130545,1,96
30029825,1,96
1157075,1,96
4190135454,1,96
30030330,1,96
4190130614,1,96
4190129261,1,96
40038947,1,96
30032484,1,96
1167656,1,96
30029476,1,96
4190135614,1,96
4190132766,1,96
1155522,1,96
30033603,1,93
30031917,1,92
4190130921,1,92
1153271,1,90
1148024,1,90
4190129705,1,90
30030794,1,90
30031079,1,90
4190129729,1,90
30030293,1,90
1164123,1,90
1149299,1,90
40037206,1,90
4190122443,1,90
1151388,1,90
1163716,1,90
4190132727,1,90
30032363,1,90
30031685,1,90
30033735,1,90
4190132461,1,90
30031879,1,89
30029111,1,86
30029427,1,84
1156791,1,84
1147534,1,84
30029366,1,84
4190136078,1,84
30029383,1,84
4190131094,1,84
1161196,1,84
4190129802,1,84
30033762,1,84
1153020,1,84
1158962,1,84
30033454,1,84
30030847,1,84
40035779,1,84
4190130956,1,84
1148086,1,84
30032089,1,84
4190125871,1,80
1158217,1,80
30032378,1,80
30028848,1,80
4190133485,1,80
4190139488,1,80
1152248,1,80
30029201,1,80
30033768,1,80
1167180,1,80
1156355,1,80
4190139310,1,80
1156814,1,80
30032179,1,80
1152960,1,80
30033704,1,80
40034627,1,80
40034807,1,80
1164874,1,80
1156813,1,80
4190127161,1,80
1163720,1,80
1157467,1,80
30031232,1,80
40038720,1,80
30030027,1,80
30031895,1,80
30029079,1,80
30031575,1,80
40038364,1,80
30029110,1,80
30029155,1,80
4190132941,1,80
30032251,1,80
1153003,1,80
4190132416,1,80
4190135009,1,80
30029651,1,80
1154933,1,80
4190122380,1,80
30029713,1,80
1160036,1,80
1157747,1,78
30029135,1,78
1154820,1,76
1152762,1,75
30030133,1,75
4190134087,1,75
1164965,1,75
1162469,1,75
30029140,1,75
30029855,1,75
1164964,1,75
40039301,1,75
1154339,1,75
30033424,1,75
1157658,1,75
30032013,1,75
30031558,1,75
4190129418,1,75
30031283,1,75
30031299,1,75
30029900,1,75
30030808,1,75
40038161,1,75
4190135000,1,75
40034768,1,75
4190133474,1,70
30033605,1,70
30032901,1,70
1148149,1,70
30029153,1,70
1148790,1,70
1151115,1,68
30033821,1,66
30029612,1,64
30031566,1,64
40035777,1,64
30030328,1,64
30030735,1,64
40036077,1,64
30030344,1,63
1154929,1,63
1161561,1,62
30032058,1,62
30033455,1,57
1159883,1,56
30031067,1,56
30031940,1,56
4190127363,1,56
1156752,1,55
1158963,1,55
30030784,1,54
1150067,1,54
30029194,1,54
4190125104,1,54
40034805,1,54
1156775,1,54
1156968,1,54
4190129576,1,54
30029513,1,54
30031994,1,52
30032604,1,46
30032115,1,45
30029801,1,45
40035557,1,45
40038737,1,45
1153242,1,45
1153234,1,45
30032346,1,45
30032552,1,45
4190121871,1,45
1162375,1,45
30032230,1,45
1163648,1,45
40035405,1,45
4190134529,1,45
1160000,1,45
30030147,1,45
1155658,1,45
30030597,1,45
30028946,1,43
4190127132,1,42
1163737,1,42
1163968,1,42
30029739,1,42
30032404,1,42
4190132599,1,35
40038908,1,33
1164511,1,33
30032709,1,33
4190138467,1,32
30032912,1,32
1109449,1,32
30029690,1,32
1167076,1,32
30031632,1,32
40036050,1,32
30030190,1,32
1155113,1,32
4190122269,1,32
40040028,1,32
1161438,1,32
30033756,1,32
4190121942,1,32
30029624,1,32
4190134089,1,32
30029339,1,32
4190127522,1,32
30033063,1,32
30032845,1,32
30029134,1,32
1157507,1,32
4190127729,1,32
30032868,1,29
30033794,1,28
1152332,1,28
30029788,1,28
40038047,1,27
30031714,1,27
40038030,1,27
1149461,1,27
30031832,1,27
1152333,1,26
1162501,1,26
30029790,1,26
30033288,1,25
40038056,1,25
4190133853,1,25
4190131803,1,25
30032883,1,25
30033641,1,25
30033514,1,25
30029281,1,25
30029203,1,25
1166827,1,25
30032602,1,25
30033565,1,25
30032910,1,25
30031945,1,25
1150302,1,25
30029323,1,25
30029554,1,25
1162448,1,25
1158954,1,25
30029190,1,25
4190130777,1,25
30031942,1,25
30031894,1,25
4190122004,1,25
1162504,1,25
40036062,1,25
30029261,1,25
30032920,1,25
30031375,1,25
30029250,1,25
30030553,1,25
1153178,1,25
40037819,1,25
30033403,1,25
1157473,1,25
30030204,1,25
4190136013,1,25
30030256,1,25
4190133078,1,25
40039723,1,25
30031616,1,25
1157146,1,22
30031444,1,22
40035878,1,22
30030158,1,22
40034875,1,21
30029267,1,21
1152640,1,21
1152639,1,21
30031868,1,17
30031793,1,17
1150351,1,17
40036732,1,16
30029688,1,16
30029852,1,16
30031822,1,16
4190134436,1,16
40035102,1,16
30030115,1,16
30033078,1,16
4190136010,1,16
40035822,1,16
40035177,1,16
30030097,1,16
30032001,1,16
4190135884,1,16
4190130049,1,16
30030160,1,16
4190133511,1,16
30029758,1,16
40035100,1,16
30032184,1,16
30029834,1,16
30029527,1,16
30030682,1,16
40035880,1,16
1157617,1,16
4190124039,1,16
30033869,1,16
1114588,1,16
1165742,1,16
4190132203,1,16
1157642,1,16
30029814,1,16
30030750,1,16
30029301,1,16
1154183,1,16
4190130184,1,16
1149399,1,16
30028962,1,16
4190131977,1,16
30031678,1,16
30030338,1,16
1149419,1,16
40037114,1,14
30031472,1,14
30031339,1,14
40037492,1,14
30030960,1,14
40035515,1,13
30030713,1,13
1152641,1,13
1099717,1,13
30032199,1,11
40038328,1,11
30032872,1,11
30031805,1,11
1157644,1,11
30033467,1,11
30031474,1,11
4190131813,1,9
30033564,1,9
30031690,1,9
30031028,1,9
30032132,1,9
4190132081,1,9
40037050,1,9
30030577,1,9
30032191,1,9
30031871,1,9
40037151,1,9
4190132718,1,9
30030978,1,9
30032562,1,7
40034593,1,7
30029132,1,7
30029344,1,7
30030029,1,7
1149253,1,7
4190126954,1,7
30031567,1,7
1150132,1,7
30032697,1,7
30029586,1,7
1153386,2,61400
1153548,2,52608
4190128922,2,46000
1164598,2,37260
1157529,2,36000
1148138,2,31440
1153224,2,30336
4190129030,2,22800
1153930,2,22656
30030644,2,18640
1152315,2,15800
1159986,2,14832
1161163,2,14400
1159242,2,14184
1149662,2,12666
4190124838,2,12216
1154030,2,12136
1161181,2,12000
1151429,2,12000
1151294,2,11940
1167346,2,10704
1159388,2,10600
1152313,2,10000
1159988,2,9752
1157306,2,9291
1153791,2,9261
1154801,2,8870
1151981,2,8367
1164114,2,8160
1159643,2,7629
30030624,2,7608
1155644,2,7608
4190128234,2,7608
1153024,2,7374
1159920,2,7256
1165873,2,7200
1148139,2,7000
1154447,2,6880
1148126,2,6450
4190126452,2,6400
1150143,2,6400
4190129548,2,6198
1153120,2,6042
1159274,2,5970
1164356,2,5959
1156683,2,5825
1149789,2,5683
1149301,2,5508
1165347,2,5376
1154392,2,5280
1156747,2,5070
1152502,2,5050
1152405,2,5050
1159204,2,5000
1163990,2,4880
1155437,2,4800
30030570,2,4800
1148822,2,4765
1148721,2,4752
4190138796,2,4660
1147733,2,4652
1152074,2,4560
1156948,2,4500
4190128908,2,4500
1157302,2,4356
1162352,2,4275
30030528,2,4040
1155012,2,4000
1156138,2,4000
1159246,2,4000
1158396,2,3956
30029786,2,3940
1157752,2,3896
30032034,2,3876
1155672,2,3840
1159979,2,3828
4190134910,2,3656
1167079,2,3648
1149905,2,3648
1153113,2,3500
1099913,2,3408
1159240,2,3390
1159245,2,3360
1148166,2,3360
1157580,2,3288
1148598,2,3233
1149989,2,3200
30029005,2,3180
30030782,2,3132
1152967,2,3120
1159266,2,3060
1151174,2,2940
30029582,2,2916
1164545,2,2880
30031343,2,2844
1166908,2,2842
1156154,2,2814
4190129635,2,2800
1150318,2,2788
1158269,2,2760
4190126350,2,2700
1166387,2,2697
1152289,2,2643
1166520,2,2640
4190127509,2,2640
1150547,2,2640
1155122,2,2604
1162354,2,2592
1148083,2,2550
30033285,2,2525
4190128386,2,2520
1150079,2,2508
30029831,2,2450
1157753,2,2424
1150532,2,2400
4190129017,2,2400
1150534,2,2400
4190135361,2,2400
1150552,2,2400
1163873,2,2300
30031173,2,2288
1148687,2,2216
4190129584,2,2200
1154982,2,2200
30028998,2,2178
4190127951,2,2160
1153112,2,2112
1158876,2,2096
1159322,2,2050
1149522,2,2048
1152078,2,2040
4190130683,2,2032
1156090,2,2017
1150612,2,2016
1151485,2,2000
4190129650,2,2000
1151486,2,2000
1153114,2,1956
1150628,2,1920
1150567,2,1900
4190133443,2,1824
4190129943,2,1820
1164111,2,1800
1148733,2,1800
30031183,2,1800
4190133714,2,1800
1154800,2,1731
1168236,2,1728
1155138,2,1722
4190130748,2,1720
1155669,2,1700
1167320,2,1656
1145724,2,1644
30032923,2,1620
4190125739,2,1608
1165618,2,1608
1161171,2,1600
30028935,2,1600
1151487,2,1600
4190129575,2,1600
1152995,2,1550
1150545,2,1536
4190130878,2,1536
1151236,2,1536
4190139845,2,1530
1150551,2,1530
4190125445,2,1504
4190130788,2,1440
4190138212,2,1440
1153384,2,1440
1148826,2,1428
4190134676,2,1400
4190128268,2,1400
4190128007,2,1400
1159837,2,1368
30031185,2,1360
4190130955,2,1344
1151259,2,1296
1153982,2,1284
30030266,2,1284
1151538,2,1280
4190129367,2,1272
4190127416,2,1272
30031725,2,1272
1154874,2,1260
1155829,2,1248
4190139253,2,1240
30030993,2,1224
1153886,2,1208
1148812,2,1208
4190125362,2,1200
30029219,2,1200
1152402,2,1200
1154427,2,1200
1148029,2,1200
4190129834,2,1152
30032817,2,1140
1164010,2,1140
1167321,2,1104
1164750,2,1104
1151540,2,1092
1143569,2,1084
30030088,2,1080
4190134099,2,1080
1151536,2,1080
1158246,2,1050
30031251,2,1050
30033167,2,1026
1151566,2,1020
4190124671,2,1020
4190124670,2,1020
30031188,2,1008
30030551,2,1008
1152360,2,1000
1148055,2,1000
30033371,2,999
1166143,2,996
1164046,2,990
1154436,2,964
4190129188,2,960
30029307,2,960
40035821,2,960
1151544,2,960
30030003,2,960
1166587,2,942
4190127200,2,906
30029827,2,906
1167181,2,900
1152268,2,900
30029484,2,900
40035118,2,900
40035178,2,896
4190127706,2,896
4190128454,2,888
1148807,2,888
4190128423,2,888
1159421,2,870
1156983,2,868
40037629,2,864
30031542,2,864
4190124230,2,840
1164666,2,840
1155685,2,840
30031017,2,836
30030922,2,828
30031981,2,825
1151076,2,822
4190130249,2,816
1164837,2,816
30031485,2,810
40037607,2,810
4190131006,2,804
1162400,2,804
4190130236,2,804
1164115,2,800
4190130908,2,796
4190131123,2,792
1149200,2,780
4190131439,2,778
30033205,2,774
4190138078,2,768
30032158,2,762
1159244,2,760
4190130917,2,756
1157463,2,744
30030539,2,744
1164036,2,720
30030162,2,720
4190133215,2,720
30030820,2,706
4190130045,2,700
1161172,2,685
30030827,2,684
1153155,2,680
30032206,2,680
30030973,2,680
1167130,2,680
1157568,2,660
4190139096,2,660
